Time Period,period start date,Patient Count,HCP ID,HCP Name,HCO Id,HCO Name,HCP Segment,HCO Segment,Line of therapy,payer segment,channel,HCO Territory,HCO Region,HCO Area,HCO Nation,claims count,New Prescriber Flag,Source_of_business,drug name,class,switch_from,switch_from_class
CR3M,,364,10151,Benjamin Long,2685,Helix,Segment 2,Tier 4,3L+,Private,Online,Arizona_Phoenix,Arizona,North,US,488,N,Switch,Skyrizi,IL-23,Humira,IL-23
CR3M,,444,10088,Josiah Reyes,1064,Zenith,Segment 3,Tier 4,3L+,Commercial,Hospital,Georgia_Atlanta,Georgia,West,US,650,Y,Switch,ILUMYA,IL-23,Cosentyx,TNF
CR3M,,134,10145,Ashley Thomas,2685,Helix,Segment 1,Tier 2,2L,Private,Hospital,Ohio_Cleveland,Ohio,West,US,355,N,Switch,Tremfya,IL-23,Skyrizi,IL-23
CR3M,,343,10109,Samantha Wagner,8806,Orion,Segment 3,Tier 3,3L+,Commercial,Retail,Oregon_Portland,Oregon,South,US,533,Y,Switch,Stelara,IL-12/23,BIMZLEX,JAK
CR3M,,99,10125,Addison Gibson,8806,Orion,Segment 1,Tier 1,2L,Medicare,Retail,Nevada_LasVegas,Nevada,South,US,333,Y,Switch,BIMZLEX,IL-17A & IL-17F,Humira,JAK
CR3M,,52,10145,Ashley Thomas,2685,Helix,Segment 2,Tier 1,3L+,Medicaid,Hospital,NorthCarolina_Central,NorthCarolina,East,US,109,N,Switch,Skyrizi,IL-23,ILUMYA,IL-17
CR3M,,211,10109,Samantha Wagner,8806,Orion,Segment 1,Tier 4,3L+,Medicaid,Retail,Tennessee_Nashville,Tennessee,West,US,459,N,Switch,Humira,TNF,ILUMYA,TNF
CR3M,,158,10115,Evan Daniels,8806,Orion,Segment 3,Tier 3,2L,Medicaid,Retail,Illinois_Central,Illinois,North,US,368,N,Switch,Cosentyx,IL-17A,BIMZLEX,IL-17
CR3M,,478,10095,Jack Freeman,2585,Nova,Segment 3,Tier 2,3L+,Private,Retail,Pennsylvania_East,Pennsylvania,West,US,608,N,Switch,Skyrizi,IL-23,Humira,IL-23
CR3M,,320,10027,Jessica Wilson,8629,Humira,Segment 4,Tier 2,3L+,Medicare,Retail,NorthCarolina_Central,NorthCarolina,West,US,552,Y,Switch,Humira,TNF,Stelara,TNF
CR3M,,108,10000,Michael Johnson,3747,Athena,Segment 4,Tier 3,2L,Medicaid,Online,Massachusetts_Boston,Massachusetts,West,US,297,Y,New,Cosentyx,IL-17A,,
CR3M,,462,10028,Brandon Adams,8629,Humira,Segment 1,Tier 4,2L,Medicare,Retail,Virginia_South,Virginia,West,US,698,Y,New,Stelara,IL-12/23,,
CR3M,,68,10005,Ryan Nelson,3747,Athena,Segment 1,Tier 1,3L+,Commercial,Retail,Alabama_Birmingham,Alabama,West,US,264,N,Continuing,Cosentyx,IL-17A,,
CR3M,,405,10179,Peter Howard,7184,Vertex,Segment 3,Tier 2,1L,Commercial,Online,Tennessee_Nashville,Tennessee,North,US,557,N,Continuing,Stelara,IL-12/23,,
CR3M,,456,10005,Ryan Nelson,3747,Athena,Segment 1,Tier 2,2L,Commercial,Hospital,Oregon_Portland,Oregon,North,US,732,Y,Continuing,Skyrizi,IL-23,,
CR3M,,162,10137,Hailey Jenkins,2685,Helix,Segment 4,Tier 4,1L,Private,Hospital,Massachusetts_Boston,Massachusetts,South,US,414,Y,New,Humira,TNF,,
CR3M,,259,10039,Amelia Powell,8629,Humira,Segment 4,Tier 4,3L+,Private,Retail,Missouri_StLouis,Missouri,East,US,548,Y,Continuing,Tremfya,IL-23,,
CR3M,,481,10072,Avery Diaz,1064,Zenith,Segment 3,Tier 1,3L+,Medicare,Online,Massachusetts_Boston,Massachusetts,East,US,521,N,New,Tremfya,IL-23,,
CR3M,,456,10132,Ella Sanders,8806,Orion,Segment 2,Tier 2,1L,Commercial,Hospital,Florida_East,Florida,East,US,566,N,Continuing,ILUMYA,IL-23,,
CR3M,,166,10124,Violet Hunter,8806,Orion,Segment 3,Tier 4,2L,Medicare,Hospital,Pennsylvania_East,Pennsylvania,East,US,452,N,New,Skyrizi,IL-23,,
CR3M,,252,10150,Daniel Alexander,2685,Helix,Segment 2,Tier 1,3L+,Medicare,Hospital,Michigan_Detroit,Michigan,South,US,463,N,Continuing,Humira,TNF,,
CR3M,,313,10081,Daniel Moore,1064,Zenith,Segment 2,Tier 2,2L,Commercial,Hospital,Pennsylvania_East,Pennsylvania,North,US,344,N,New,Tremfya,IL-23,,
CR3M,,313,10015,Megan Lewis,3747,Athena,Segment 4,Tier 3,1L,Medicare,Retail,Florida_West,Florida,South,US,557,N,New,Tremfya,IL-23,,
CR3M,,348,10032,Charles Dixon,8629,Humira,Segment 3,Tier 4,1L,Medicaid,Hospital,California_North,California,East,US,612,N,New,ILUMYA,IL-23,,
CR3M,,327,10167,Allison Ramos,7184,Vertex,Segment 3,Tier 4,1L,Medicare,Hospital,California_North,California,North,US,447,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
CR3M,,199,10036,Andrew Wallace,8629,Humira,Segment 2,Tier 4,2L,Medicaid,Retail,Minnesota_TwinCities,Minnesota,West,US,266,Y,New,Stelara,IL-12/23,,
CR3M,,120,10163,James Gonzales,7184,Vertex,Segment 4,Tier 2,1L,Medicaid,Retail,NewYork_Metro,NewYork,East,US,231,Y,Continuing,Humira,TNF,,
CR3M,,325,10121,Kaylee Nichols,8806,Orion,Segment 3,Tier 3,1L,Medicaid,Online,Minnesota_TwinCities,Minnesota,East,US,484,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
CR3M,,326,10174,Thomas McDonald,7184,Vertex,Segment 3,Tier 3,1L,Medicare,Hospital,Illinois_Central,Illinois,South,US,478,Y,New,Tremfya,IL-23,,
CR3M,,147,10071,Isaac Fox,1064,Zenith,Segment 3,Tier 4,1L,Medicare,Hospital,Colorado_Denver,Colorado,North,US,374,N,Continuing,Humira,TNF,,
CR3M,,421,10153,Charlotte Patterson,7184,Vertex,Segment 4,Tier 4,1L,Commercial,Hospital,Alabama_Birmingham,Alabama,North,US,578,Y,Continuing,ILUMYA,IL-23,,
CR3M,,421,10020,Nora Jordan,8629,Humira,Segment 3,Tier 3,1L,Medicare,Online,Florida_East,Florida,North,US,544,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
CR3M,,186,10074,David Thompson,1064,Zenith,Segment 1,Tier 2,1L,Medicare,Retail,Oregon_Portland,Oregon,West,US,450,Y,New,Stelara,IL-12/23,,
CR3M,,491,10061,Hailey Curtis,5893,Apollo,Segment 3,Tier 1,3L+,Medicare,Online,Texas_South,Texas,South,US,640,N,Continuing,Tremfya,IL-23,,
CR3M,,320,10103,Rachel Roberts,2585,Nova,Segment 4,Tier 2,1L,Medicaid,Hospital,Nevada_LasVegas,Nevada,West,US,586,Y,New,BIMZLEX,IL-17A & IL-17F,,
CR3M,,203,10144,Brian Young,2685,Helix,Segment 2,Tier 1,1L,Commercial,Online,Florida_East,Florida,West,US,312,N,New,Skyrizi,IL-23,,
CR3M,,497,10103,Rachel Roberts,2585,Nova,Segment 2,Tier 1,2L,Private,Retail,Missouri_StLouis,Missouri,East,US,711,Y,Continuing,Skyrizi,IL-23,,
CR3M,,482,10152,Katherine Phillips,7184,Vertex,Segment 2,Tier 1,1L,Private,Hospital,Michigan_Detroit,Michigan,North,US,609,N,Continuing,ILUMYA,IL-23,,
CR3M,,255,10070,Owen Marshall,1064,Zenith,Segment 4,Tier 1,2L,Private,Online,Virginia_South,Virginia,North,US,424,Y,Continuing,Tremfya,IL-23,,
CR3M,,71,10079,Naomi Warren,1064,Zenith,Segment 4,Tier 2,1L,Commercial,Online,Alabama_Birmingham,Alabama,North,US,197,Y,New,Tremfya,IL-23,,
CR3M,,269,10105,Mason Hughes,2585,Nova,Segment 3,Tier 2,1L,Private,Hospital,Nevada_LasVegas,Nevada,South,US,503,Y,New,Stelara,IL-12/23,,
CR3M,,461,10063,Shawn Cox,5893,Apollo,Segment 3,Tier 2,2L,Medicaid,Hospital,Illinois_Central,Illinois,East,US,674,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
CR3M,,153,10151,Benjamin Long,2685,Helix,Segment 3,Tier 3,3L+,Commercial,Retail,Michigan_Detroit,Michigan,East,US,246,N,New,Tremfya,IL-23,,
CR3M,,104,10075,Vanessa Richardson,1064,Zenith,Segment 2,Tier 4,1L,Medicare,Hospital,Minnesota_TwinCities,Minnesota,North,US,354,Y,Continuing,ILUMYA,IL-23,,
CR3M,,289,10165,Victoria Gardner,7184,Vertex,Segment 2,Tier 1,1L,Commercial,Online,California_South,California,South,US,444,N,New,Tremfya,IL-23,,
CR3M,,417,10126,Leah Reynolds,8806,Orion,Segment 4,Tier 4,1L,Medicaid,Retail,California_North,California,East,US,551,N,New,BIMZLEX,IL-17A & IL-17F,,
CR3M,,354,10050,Isabella Carroll,5893,Apollo,Segment 3,Tier 2,2L,Medicaid,Retail,Pennsylvania_East,Pennsylvania,West,US,423,Y,Continuing,Humira,TNF,,
CR3M,,129,10140,Emily Davis,2685,Helix,Segment 1,Tier 4,3L+,Medicaid,Retail,Tennessee_Nashville,Tennessee,North,US,422,Y,Continuing,Humira,TNF,,
CR3M,,156,10160,Christopher Bishop,7184,Vertex,Segment 1,Tier 2,2L,Medicaid,Hospital,California_North,California,East,US,398,Y,Continuing,ILUMYA,IL-23,,
CR3M,,398,10038,Joshua Jackson,8629,Humira,Segment 3,Tier 4,2L,Commercial,Online,Massachusetts_Boston,Massachusetts,North,US,661,N,Continuing,Skyrizi,IL-23,,
CR3M,,171,10108,Isaiah Mason,8806,Orion,Segment 1,Tier 1,1L,Medicare,Hospital,Minnesota_TwinCities,Minnesota,East,US,453,N,Continuing,Stelara,IL-12/23,,
CR3M,,230,10121,Kaylee Nichols,8806,Orion,Segment 3,Tier 1,1L,Medicare,Online,Alabama_Birmingham,Alabama,South,US,268,Y,Continuing,ILUMYA,IL-23,,
CR3M,,337,10115,Evan Daniels,8806,Orion,Segment 4,Tier 1,1L,Commercial,Online,Missouri_StLouis,Missouri,West,US,401,Y,New,Stelara,IL-12/23,,
CR3M,,250,10150,Daniel Alexander,2685,Helix,Segment 1,Tier 1,3L+,Commercial,Hospital,Virginia_North,Virginia,East,US,376,Y,New,ILUMYA,IL-23,,
CR3M,,317,10063,Shawn Cox,5893,Apollo,Segment 1,Tier 1,2L,Private,Online,Washington_State,Washington,West,US,347,Y,Continuing,Skyrizi,IL-23,,
CR3M,,357,10178,Joseph Martinez,7184,Vertex,Segment 4,Tier 2,1L,Medicaid,Online,Michigan_Detroit,Michigan,South,US,522,Y,New,BIMZLEX,IL-17A & IL-17F,,
CR3M,,130,10140,Emily Davis,2685,Helix,Segment 1,Tier 4,1L,Commercial,Hospital,California_North,California,North,US,180,Y,New,ILUMYA,IL-23,,
CR3M,,195,10002,Amanda White,3747,Athena,Segment 4,Tier 2,2L,Medicare,Hospital,Ohio_Cleveland,Ohio,South,US,280,Y,New,Stelara,IL-12/23,,
CR3M,,285,10135,Justin Wright,8806,Orion,Segment 3,Tier 2,1L,Private,Online,Florida_West,Florida,North,US,472,Y,New,Humira,TNF,,
CR3M,,331,10101,Addison Hudson,2585,Nova,Segment 2,Tier 3,2L,Private,Online,Washington_State,Washington,South,US,371,Y,Continuing,Cosentyx,IL-17A,,
CR3M,,236,10143,Patrick Stewart,2685,Helix,Segment 3,Tier 4,3L+,Commercial,Retail,NewYork_Metro,NewYork,North,US,455,N,Continuing,Stelara,IL-12/23,,
CR3M,,290,10170,Robert Hunt,7184,Vertex,Segment 2,Tier 3,2L,Commercial,Online,Texas_North,Texas,East,US,519,Y,New,Tremfya,IL-23,,
CR3M,,169,10165,Victoria Gardner,7184,Vertex,Segment 3,Tier 1,3L+,Commercial,Retail,Florida_West,Florida,North,US,408,N,New,Skyrizi,IL-23,,
CR3M,,120,10164,Sean Carter,7184,Vertex,Segment 2,Tier 1,2L,Private,Online,NewYork_Metro,NewYork,North,US,315,Y,New,ILUMYA,IL-23,,
CR3M,,263,10140,Emily Davis,2685,Helix,Segment 3,Tier 2,1L,Medicare,Online,Texas_South,Texas,East,US,364,Y,New,BIMZLEX,IL-17A & IL-17F,,
CR3M,,493,10007,Frank Bailey,3747,Athena,Segment 2,Tier 3,1L,Commercial,Retail,Ohio_Cleveland,Ohio,South,US,723,Y,New,Humira,TNF,,
CR3M,,100,10099,Kayla Gray,2585,Nova,Segment 2,Tier 4,3L+,Private,Retail,Pennsylvania_East,Pennsylvania,North,US,272,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
CR3M,,328,10074,David Thompson,1064,Zenith,Segment 4,Tier 4,3L+,Medicaid,Retail,Georgia_Atlanta,Georgia,North,US,578,Y,Continuing,Skyrizi,IL-23,,
CR3M,,241,10003,Evelyn Butler,3747,Athena,Segment 4,Tier 4,1L,Medicare,Hospital,Indiana_Indianapolis,Indiana,North,US,473,N,New,Cosentyx,IL-17A,,
CR3M,,194,10087,Hunter Porter,1064,Zenith,Segment 1,Tier 1,1L,Commercial,Retail,Oregon_Portland,Oregon,West,US,411,Y,Continuing,Humira,TNF,,
CR3M,,182,10124,Violet Hunter,8806,Orion,Segment 2,Tier 4,3L+,Private,Hospital,Ohio_Cleveland,Ohio,East,US,301,N,Continuing,Tremfya,IL-23,,
CR3M,,76,10097,Daniel Pierce,2585,Nova,Segment 1,Tier 3,1L,Medicare,Online,Florida_East,Florida,West,US,178,N,New,ILUMYA,IL-23,,
CR3M,,132,10002,Amanda White,3747,Athena,Segment 2,Tier 1,3L+,Medicare,Retail,Massachusetts_Boston,Massachusetts,South,US,275,Y,New,ILUMYA,IL-23,,
CR3M,,89,10034,Wyatt Pierce,8629,Humira,Segment 3,Tier 3,3L+,Medicaid,Online,Texas_North,Texas,North,US,224,Y,New,Stelara,IL-12/23,,
CR3M,,184,10085,Jeremy Rogers,1064,Zenith,Segment 1,Tier 2,3L+,Commercial,Hospital,Texas_North,Texas,East,US,293,N,New,Tremfya,IL-23,,
CR3M,,252,10119,Matthew Griffin,8806,Orion,Segment 4,Tier 4,3L+,Medicaid,Retail,Florida_East,Florida,East,US,443,Y,New,Stelara,IL-12/23,,
CR3M,,406,10062,Madison Bennett,5893,Apollo,Segment 4,Tier 4,1L,Commercial,Retail,NewYork_Metro,NewYork,South,US,453,N,New,ILUMYA,IL-23,,
CR3M,,261,10141,Wyatt Gomez,2685,Helix,Segment 2,Tier 4,3L+,Medicaid,Retail,Nevada_LasVegas,Nevada,West,US,340,N,New,Cosentyx,IL-17A,,
CR3M,,477,10025,Jonathan Henry,8629,Humira,Segment 3,Tier 3,1L,Private,Hospital,Indiana_Indianapolis,Indiana,South,US,504,N,New,Stelara,IL-12/23,,
CR3M,,50,10046,Elena Burns,5893,Apollo,Segment 2,Tier 2,1L,Commercial,Online,Georgia_Atlanta,Georgia,South,US,338,Y,New,Skyrizi,IL-23,,
CR3M,,110,10098,Noah Kelly,2585,Nova,Segment 4,Tier 3,1L,Private,Online,California_North,California,East,US,162,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
CR3M,,407,10120,Harper Flores,8806,Orion,Segment 1,Tier 3,1L,Commercial,Retail,California_South,California,West,US,664,Y,New,BIMZLEX,IL-17A & IL-17F,,
CR3M,,390,10116,Christina Morris,8806,Orion,Segment 2,Tier 3,1L,Private,Retail,Louisiana_NewOrleans,Louisiana,South,US,653,Y,New,Stelara,IL-12/23,,
CR3M,,451,10012,Chloe Rivera,3747,Athena,Segment 2,Tier 2,3L+,Private,Hospital,Ohio_Cleveland,Ohio,South,US,744,N,New,Stelara,IL-12/23,,
CR3M,,260,10154,Sarah Taylor,7184,Vertex,Segment 1,Tier 1,1L,Private,Online,California_North,California,East,US,493,N,Continuing,Humira,TNF,,
CR3M,,290,10061,Hailey Curtis,5893,Apollo,Segment 2,Tier 3,1L,Private,Retail,Florida_West,Florida,South,US,332,N,New,Humira,TNF,,
CR3M,,307,10058,Ellie Spencer,5893,Apollo,Segment 1,Tier 4,3L+,Commercial,Retail,NewYork_Upstate,NewYork,West,US,515,N,Continuing,Cosentyx,IL-17A,,
CR3M,,436,10077,Angel Ortiz,1064,Zenith,Segment 1,Tier 1,2L,Medicare,Hospital,Louisiana_NewOrleans,Louisiana,South,US,581,N,Continuing,BIMZLEX,IL-17A & IL-17F,,
CR3M,,236,10012,Chloe Rivera,3747,Athena,Segment 4,Tier 3,1L,Private,Hospital,Georgia_Atlanta,Georgia,East,US,317,Y,New,Cosentyx,IL-17A,,
CR3M,,460,10083,Elijah Perry,1064,Zenith,Segment 1,Tier 3,2L,Commercial,Retail,Nevada_LasVegas,Nevada,West,US,530,N,Continuing,Stelara,IL-12/23,,
CR3M,,122,10025,Jonathan Henry,8629,Humira,Segment 3,Tier 2,2L,Medicaid,Retail,Ohio_Cleveland,Ohio,North,US,408,N,New,ILUMYA,IL-23,,
CR3M,,61,10109,Samantha Wagner,8806,Orion,Segment 3,Tier 2,1L,Commercial,Online,Colorado_Denver,Colorado,North,US,359,N,New,Stelara,IL-12/23,,
CR3M,,222,10097,Daniel Pierce,2585,Nova,Segment 3,Tier 3,3L+,Medicaid,Online,NorthCarolina_Central,NorthCarolina,North,US,471,Y,New,Skyrizi,IL-23,,
CR3M,,245,10046,Elena Burns,5893,Apollo,Segment 2,Tier 3,2L,Commercial,Hospital,California_North,California,North,US,371,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
CR3M,,480,10096,Christopher Miller,2585,Nova,Segment 2,Tier 1,1L,Private,Online,California_South,California,North,US,672,N,Continuing,ILUMYA,IL-23,,
CR3M,,145,10178,Joseph Martinez,7184,Vertex,Segment 4,Tier 3,1L,Commercial,Online,Virginia_North,Virginia,East,US,239,N,Continuing,Skyrizi,IL-23,,
CR3M,,496,10177,Samuel Woods,7184,Vertex,Segment 2,Tier 3,1L,Private,Online,Alabama_Birmingham,Alabama,East,US,583,Y,New,Cosentyx,IL-17A,,
CR3M,,161,10158,Lucas Jennings,7184,Vertex,Segment 1,Tier 2,1L,Medicare,Online,Louisiana_NewOrleans,Louisiana,West,US,193,N,New,Humira,TNF,,
CR3M,,475,10179,Peter Howard,7184,Vertex,Segment 4,Tier 4,3L+,Commercial,Online,Alabama_Birmingham,Alabama,South,US,645,Y,Continuing,Skyrizi,IL-23,,
CR3M,,104,10049,Harrison Knight,5893,Apollo,Segment 1,Tier 2,2L,Medicaid,Online,Michigan_Detroit,Michigan,South,US,142,N,New,Cosentyx,IL-17A,,
CR3M,,423,10023,William Simmons,8629,Humira,Segment 1,Tier 1,2L,Medicaid,Online,Georgia_Atlanta,Georgia,East,US,521,N,New,Cosentyx,IL-17A,,
CR3M,,343,10158,Lucas Jennings,7184,Vertex,Segment 3,Tier 4,3L+,Medicare,Online,NorthCarolina_Central,NorthCarolina,East,US,587,N,New,ILUMYA,IL-23,,
CR3M,,236,10147,Kevin Hall,2685,Helix,Segment 4,Tier 4,3L+,Medicare,Online,Michigan_Detroit,Michigan,South,US,285,Y,Continuing,BIMZLEX,IL-17A & IL-17F,,
CR3M,,190,10001,Henry Matthews,3747,Athena,Segment 3,Tier 3,1L,Medicaid,Online,Michigan_Detroit,Michigan,South,US,417,N,New,Cosentyx,IL-17A,,
CR3M,,117,10123,Zachary Bell,8806,Orion,Segment 2,Tier 1,2L,Commercial,Retail,Texas_North,Texas,South,US,348,Y,New,BIMZLEX,IL-17A & IL-17F,,
CR3M,,219,10010,Zoey Hamilton,3747,Athena,Segment 2,Tier 4,2L,Commercial,Online,Virginia_South,Virginia,North,US,366,N,New,Humira,TNF,,
CR3M,,282,10148,Henry Watson,2685,Helix,Segment 3,Tier 1,1L,Medicare,Online,Georgia_Atlanta,Georgia,West,US,510,Y,Continuing,ILUMYA,IL-23,,
CR3M,,383,10076,Matthew Anderson,1064,Zenith,Segment 3,Tier 1,1L,Private,Online,Illinois_Central,Illinois,West,US,650,N,New,Humira,TNF,,
CR3M,,385,10023,William Simmons,8629,Humira,Segment 4,Tier 2,1L,Medicare,Online,Nevada_LasVegas,Nevada,East,US,463,N,Continuing,ILUMYA,IL-23,,
CR3M,,286,10059,Hazel Tucker,5893,Apollo,Segment 1,Tier 1,2L,Private,Online,Georgia_Atlanta,Georgia,East,US,378,Y,Continuing,Skyrizi,IL-23,,
CR3M,,107,10146,James Anderson,2685,Helix,Segment 2,Tier 3,2L,Medicare,Online,NewYork_Upstate,NewYork,South,US,210,Y,Continuing,Stelara,IL-12/23,,
CR3M,,466,10179,Peter Howard,7184,Vertex,Segment 1,Tier 2,1L,Private,Online,Texas_South,Texas,East,US,645,N,New,Humira,TNF,,
CR3M,,59,10154,Sarah Taylor,7184,Vertex,Segment 4,Tier 1,1L,Medicaid,Online,Nevada_LasVegas,Nevada,North,US,240,Y,New,Skyrizi,IL-23,,
CR3M,,169,10059,Hazel Tucker,5893,Apollo,Segment 4,Tier 1,3L+,Commercial,Online,Arizona_Phoenix,Arizona,North,US,321,Y,Continuing,Cosentyx,IL-17A,,
CR3M,,66,10157,Olivia Martin,7184,Vertex,Segment 2,Tier 2,1L,Private,Retail,Florida_East,Florida,South,US,228,N,Continuing,ILUMYA,IL-23,,
CR3M,,431,10096,Christopher Miller,2585,Nova,Segment 4,Tier 1,3L+,Commercial,Online,Alabama_Birmingham,Alabama,West,US,666,N,Continuing,Skyrizi,IL-23,,
CR3M,,301,10100,Levi Webb,2585,Nova,Segment 4,Tier 4,2L,Medicaid,Online,Massachusetts_Boston,Massachusetts,North,US,470,Y,New,Stelara,IL-12/23,,
CR3M,,481,10159,Audrey Knight,7184,Vertex,Segment 1,Tier 3,1L,Medicaid,Hospital,Florida_East,Florida,North,US,630,N,New,Skyrizi,IL-23,,
CR3M,,122,10165,Victoria Gardner,7184,Vertex,Segment 4,Tier 1,1L,Medicare,Hospital,Missouri_StLouis,Missouri,West,US,195,N,New,Tremfya,IL-23,,
CR3M,,278,10129,Laura Walker,8806,Orion,Segment 4,Tier 1,1L,Commercial,Retail,Pennsylvania_West,Pennsylvania,West,US,484,Y,New,Tremfya,IL-23,,
CR3M,,278,10124,Violet Hunter,8806,Orion,Segment 4,Tier 1,1L,Medicaid,Online,Washington_State,Washington,South,US,531,Y,New,Tremfya,IL-23,,
CR3M,,429,10121,Kaylee Nichols,8806,Orion,Segment 3,Tier 3,1L,Medicaid,Online,Arizona_Phoenix,Arizona,East,US,599,N,New,Tremfya,IL-23,,
CR3M,,439,10163,James Gonzales,7184,Vertex,Segment 1,Tier 2,1L,Medicare,Hospital,Colorado_Denver,Colorado,North,US,670,N,New,BIMZLEX,IL-17A & IL-17F,,
CR3M,,396,10163,James Gonzales,7184,Vertex,Segment 4,Tier 3,1L,Commercial,Retail,Pennsylvania_East,Pennsylvania,West,US,526,Y,New,Humira,TNF,,
CR3M,,170,10145,Ashley Thomas,2685,Helix,Segment 3,Tier 4,3L+,Medicare,Hospital,Minnesota_TwinCities,Minnesota,East,US,240,N,Continuing,ILUMYA,IL-23,,
CR3M,,244,10082,David Ford,1064,Zenith,Segment 2,Tier 1,3L+,Medicare,Online,NewYork_Upstate,NewYork,South,US,458,N,New,Stelara,IL-12/23,,
CR3M,,231,10169,Lily Russell,7184,Vertex,Segment 1,Tier 3,2L,Medicare,Hospital,Ohio_Cleveland,Ohio,East,US,501,N,New,ILUMYA,IL-23,,
CR3M,,188,10169,Lily Russell,7184,Vertex,Segment 3,Tier 3,1L,Medicaid,Hospital,NewYork_Upstate,NewYork,South,US,374,N,New,BIMZLEX,IL-17A & IL-17F,,
CR3M,,155,10016,Ethan Ross,8629,Humira,Segment 1,Tier 3,1L,Medicare,Retail,Tennessee_Nashville,Tennessee,East,US,442,N,New,ILUMYA,IL-23,,
CR3M,,119,10094,Caroline Morales,2585,Nova,Segment 3,Tier 3,1L,Medicare,Online,Nevada_LasVegas,Nevada,North,US,346,Y,New,Humira,TNF,,
CR3M,,266,10114,Grace Brooks,8806,Orion,Segment 3,Tier 4,1L,Medicaid,Hospital,Ohio_Cleveland,Ohio,North,US,481,Y,Continuing,Humira,TNF,,
CR3M,,334,10103,Rachel Roberts,2585,Nova,Segment 2,Tier 1,1L,Commercial,Retail,Arizona_Phoenix,Arizona,East,US,521,Y,New,ILUMYA,IL-23,,
CR3M,,240,10162,Clara Black,7184,Vertex,Segment 2,Tier 3,1L,Commercial,Hospital,Texas_South,Texas,West,US,306,N,New,Tremfya,IL-23,,
CR3M,,273,10098,Noah Kelly,2585,Nova,Segment 3,Tier 1,3L+,Medicaid,Hospital,Ohio_Cleveland,Ohio,North,US,339,Y,Continuing,Humira,TNF,,
CR3M,,51,10094,Caroline Morales,2585,Nova,Segment 3,Tier 1,3L+,Medicare,Retail,Virginia_South,Virginia,West,US,287,N,Continuing,Humira,TNF,,
CR3M,,222,10002,Amanda White,3747,Athena,Segment 3,Tier 4,2L,Medicare,Online,Texas_North,Texas,North,US,455,N,New,Tremfya,IL-23,,
CR3M,,270,10084,Lucy Ortiz,1064,Zenith,Segment 3,Tier 3,1L,Private,Hospital,Florida_West,Florida,North,US,519,Y,New,BIMZLEX,IL-17A & IL-17F,,
CR3M,,251,10008,Penelope Murray,3747,Athena,Segment 4,Tier 4,2L,Medicare,Online,California_South,California,East,US,370,Y,New,Skyrizi,IL-23,,
CR3M,,289,10116,Christina Morris,8806,Orion,Segment 2,Tier 3,3L+,Commercial,Online,Colorado_Denver,Colorado,West,US,404,Y,New,BIMZLEX,IL-17A & IL-17F,,
CR3M,,281,10063,Shawn Cox,5893,Apollo,Segment 3,Tier 2,2L,Commercial,Hospital,California_South,California,North,US,342,Y,Continuing,Cosentyx,IL-17A,,
CR3M,,82,10137,Hailey Jenkins,2685,Helix,Segment 4,Tier 2,1L,Commercial,Hospital,Virginia_North,Virginia,East,US,282,Y,New,BIMZLEX,IL-17A & IL-17F,,
CR3M,,102,10011,Sophia Palmer,3747,Athena,Segment 2,Tier 2,3L+,Medicare,Hospital,Colorado_Denver,Colorado,East,US,289,N,New,ILUMYA,IL-23,,
CR3M,,275,10152,Katherine Phillips,7184,Vertex,Segment 4,Tier 4,2L,Private,Hospital,Washington_State,Washington,South,US,406,Y,New,ILUMYA,IL-23,,
CR3M,,122,10098,Noah Kelly,2585,Nova,Segment 1,Tier 3,2L,Commercial,Online,Arizona_Phoenix,Arizona,North,US,278,N,Continuing,ILUMYA,IL-23,,
CR3M,,98,10081,Daniel Moore,1064,Zenith,Segment 4,Tier 3,3L+,Private,Online,Pennsylvania_East,Pennsylvania,North,US,232,Y,Continuing,Skyrizi,IL-23,,
CR3M,,374,10099,Kayla Gray,2585,Nova,Segment 2,Tier 2,2L,Medicare,Hospital,Arizona_Phoenix,Arizona,East,US,553,N,New,Cosentyx,IL-17A,,
CR3M,,399,10100,Levi Webb,2585,Nova,Segment 4,Tier 1,1L,Commercial,Online,Massachusetts_Boston,Massachusetts,West,US,623,Y,New,Tremfya,IL-23,,
CR3M,,368,10170,Robert Hunt,7184,Vertex,Segment 2,Tier 1,1L,Commercial,Retail,Louisiana_NewOrleans,Louisiana,East,US,448,Y,New,Stelara,IL-12/23,,
CR3M,,478,10062,Madison Bennett,5893,Apollo,Segment 2,Tier 3,1L,Private,Online,Illinois_Central,Illinois,West,US,559,Y,Continuing,Skyrizi,IL-23,,
CR3M,,96,10130,Zoey Crawford,8806,Orion,Segment 3,Tier 3,1L,Private,Hospital,California_South,California,North,US,232,N,Continuing,Skyrizi,IL-23,,
CR3M,,376,10015,Megan Lewis,3747,Athena,Segment 4,Tier 2,3L+,Medicare,Online,Texas_North,Texas,South,US,549,Y,New,Cosentyx,IL-17A,,
